x,y,z,edm_best,type,geo_takis,spit,length,width,thickness,unit,edm_id,date,class
933.601,594.316,350.425,LI,debris,UB4c,4,12,6,5,933/594,95,2015-05-19,Lithic
933.606,594.377,350.401,LI,debitage,UB4c,4,16,12,2,933/594,96,2015-05-19,Lithic
933.808271806,594.5201371132,350.4091630606,SFD,debris,UB4c,4,NA,NA,NA,933/594,99,2015-05-19,Lithic
933.893,594.03,350.404,LI,debris,UB4c,4,34,23,15,933/594,100,2015-05-19,Lithic
933.746,594.321,350.379,LI,debris,UB4c,5,17,15,7,933/594,103,2015-05-20,Lithic
933.757,594.295,350.36,LI,debris,UB4c,5,14,8,7,933/594,107,2015-05-20,Lithic
933.6723549842,594.4258937018,350.3942662286,SFD,debris,UB4c,5,NA,NA,NA,933/594,108,2015-05-20,Lithic
933.6681027181,594.2677434948,350.3879868482,SFD,debitage,UB4c,5,NA,NA,NA,933/594,108,2015-05-20,Lithic
933.7380942006,594.4997819504,350.3938730535,SFD,debitage,UB4c,5,NA,NA,NA,933/594,108,2015-05-20,Lithic
933.8687844952,594.0744711447,350.3527121496,SFD,debris,UB4c,5,NA,NA,NA,933/594,108,2015-05-20,Lithic
933.8182556186,594.4222949155,350.3669843169,SFD,debris,UB4c,5,NA,NA,NA,933/594,108,2015-05-20,Lithic
933.6529721834,595.0057371155,350.3947579127,SFB,debris,UB4c,5,NA,NA,NA,933/594,110,2015-05-20,Lithic
933.6518454277,594.7500646007,350.3557747176,SFB,debris,UB4c,5,NA,NA,NA,933/594,110,2015-05-20,Lithic
933.5707877089,594.9015767716,350.379964465,SFB,debris,UB4c,5,NA,NA,NA,933/594,110,2015-05-20,Lithic
933.435,594.31,350.378,LI,debris,UB4c,5,12,10,1,933/594,112,2015-05-21,Lithic
933.217,594.132,350.366,LI,debitage,UB4c,5,24,19,9,933/594,114,2015-05-21,Lithic
933.042,594.448,350.379,LI,debitage,UB4c,5,15,7,5,933/594,115,2015-05-21,Lithic
933.4076695386,594.2613580274,350.3591099999,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.0616314363,594.4411191538,350.3747474644,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
932.9718729821,594.4572209007,350.3630608686,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.4033924641,594.191903015,350.3879983932,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.3328461171,594.4460499106,350.3825841242,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.1708450975,594.2823688682,350.3586742199,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.1242936793,594.1052174245,350.3679589586,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.1196429174,594.3164753975,350.3762628114,SFC,debris,UB4c,5,NA,NA,NA,933/594,117,2015-05-21,Lithic
933.4826203366,594.9134893549,350.3675973698,SFA,debris,UB4c,5,NA,NA,NA,933/594,120,2015-05-21,Lithic
933.29,594.727,350.332,LI,debris,UB4c,6,9,7,2,933/594,129,2015-05-22,Lithic
933.1640440672,595.0006174491,350.3424899801,SFA,debris,UB4c,6,NA,NA,NA,933/594,130,2015-05-22,Lithic
933.5209255625,594.8199679912,350.3352020421,SFA,debris,UB4c,6,NA,NA,NA,933/594,130,2015-05-22,Lithic
934.0300094882,594.4401570692,350.3342376755,SFB,debris,UB4c,6,NA,NA,NA,933/594,132,2015-05-25,Lithic
933.8692158977,594.7843529011,350.3303425198,SFB,Indeterminate,UB4c,6,NA,NA,NA,933/594,132,2015-05-25,Lithic
933.8007208061,594.7055193942,350.3107269222,SFB,debris,UB4c,6,NA,NA,NA,933/594,132,2015-05-25,Lithic
933.7689605626,594.3965997425,350.3233921899,SFB,debris,UB4c,6,NA,NA,NA,933/594,132,2015-05-25,Lithic
933.5321863841,594.3470222686,350.3220411395,SFD,debris,UB4c,6,NA,NA,NA,933/594,133,2015-05-25,Lithic
933.324649744,595.3889353618,350.810382211,SFC,debris,UB4a,2,NA,NA,NA,933/595,12,2015-05-25,Lithic
933.891402597,595.0464138117,350.7062999663,SFD,debris,UB4a,4,NA,NA,NA,933/595,20,2015-05-26,Lithic
933.4504459124,595.8163045223,350.684322367,SFA,debris,UB4a,4,NA,NA,NA,933/595,21,2015-05-27,Lithic
933.1618904698,594.994302946,350.6232409424,SFC,debris,UB4b,1,NA,NA,NA,933/595,27,2015-05-27,Lithic
933.852,595.675,350.602,LI,debris,UB4b,2,12,6,3,933/595,31,2015-05-28,Lithic
933.793,595.765,350.55,LI,tool,UB4b,2,41,22,11,933/595,32,2015-05-28,Lithic
933.603,595.061,350.582,LI,debitage,UB4b,2,24,18,6,933/595,35,2015-05-28,Lithic
933.351,595.016,350.572,LI,debris,UB4b,2,19,13,10,933/595,37,2015-05-28,Lithic
933.8320197161,595.8676754649,350.4980619235,SFB,debris,UB4c,1,NA,NA,NA,933/595,45,2015-05-29,Lithic
933.8371494986,595.6256829873,350.4777389717,SFB,debris,UB4c,1,NA,NA,NA,933/595,45,2015-05-29,Lithic
933.8388059714,595.0464391808,350.4678121011,SFD,debitage,UB4b,3,NA,NA,NA,933/595,46,2015-05-29,Lithic
933.536,595.292,350.453,LI,tool,UB4c,1,29,20,11,933/595,47,2015-05-29,Lithic
933.354,595.268,350.502,LI,debitage,UB4c,1,15,11,6,933/595,50,2015-05-30,Lithic
933.278,595.236,350.488,LI,debitage,UB4c,1,15,7,3,933/595,51,2015-05-30,Lithic
933.115,595.089,350.481,LI,debitage,UB4c,1,18,8,6,933/595,52,2015-05-30,Lithic
933.423,595.401,350.469,LI,tool,UB4c,1,18,13,6,933/595,53,2015-05-30,Lithic
933.2094952136,595.2163900926,350.4935815633,SFC,debris,UB4c,1,NA,NA,NA,933/595,54,2015-05-30,Lithic
933.4780540852,595.7424270774,350.4865784248,SF,debris,UB4c,1,NA,NA,NA,933/595,58,2015-06-01,Lithic
933.317480703,595.8025339909,350.5144328274,SF,debris,UB4c,1,NA,NA,NA,933/595,58,2015-06-01,Lithic
933.4360266547,595.9229955583,350.5197394133,SF,debris,UB4c,1,NA,NA,NA,933/595,58,2015-06-01,Lithic
933.3797838614,595.7134984574,350.5046908424,SF,debris,UB4c,1,NA,NA,NA,933/595,58,2015-06-01,Lithic
933.2389259341,595.5702294739,350.4937254125,SF,debris,UB4c,1,NA,NA,NA,933/595,58,2015-06-01,Lithic
933.7255834031,595.3674649549,350.4261353593,SFD,debris,UB4c,2,NA,NA,NA,933/595,61,2015-06-01,Lithic
933.6670828248,595.3024795825,350.3923829942,SFD,debris,UB4c,2,NA,NA,NA,933/595,61,2015-06-01,Lithic
933.6548029597,595.0836372512,350.4040272668,SFD,debris,UB4c,2,NA,NA,NA,933/595,61,2015-06-01,Lithic
933.4999367379,595.290213237,350.4231237208,SFD,debris,UB4c,2,NA,NA,NA,933/595,61,2015-06-01,Lithic
933.0116524651,595.1547562997,350.4378180668,SFC,debris,UB4c,2,NA,NA,NA,933/595,64,2015-06-01,Lithic
933.0540471275,595.2965441343,350.4048854372,SFC,debris,UB4c,2,NA,NA,NA,933/595,64,2015-06-01,Lithic
933.8595163945,595.6840409064,350.4338569994,SFB,debitage,UB4c,2,NA,NA,NA,933/595,66,2015-06-02,Lithic
933.6241392605,595.9130887917,350.4168349894,SFB,debris,UB4c,2,NA,NA,NA,933/595,66,2015-06-02,Lithic
933.3280117542,595.5502372171,350.3377565702,SFC,debris,UB4c,3,NA,NA,NA,933/595,74,2015-06-02,Lithic
933.5947231703,595.3195839934,350.3352505125,SFC,debris,UB4c,3,NA,NA,NA,933/595,74,2015-06-02,Lithic
933.617,595.266,350.369,LI,tool,UB4c,3,22,15,10,933/595,75,2015-06-02,Lithic
933.617,595.266,350.369,LI,debitage,UB4c,3,22,15,10,933/595,75,2015-06-02,Lithic
933.687,595.445,350.377,LI,debris,UB4c,3,11,10,5,933/595,76,2015-06-03,Lithic
933.689,595.309,350.328,LI,debitage,UB4c,3,15,9,4,933/595,77,2015-06-03,Lithic
933.725464719,595.5986587335,350.264177081,SFB,debris,UB4c,3,NA,NA,NA,933/595,78,2015-06-03,Lithic
933.4654812447,595.8726954567,350.274238601,SFB,debris,UB4c,3,NA,NA,NA,933/595,78,2015-06-03,Lithic
933.5428351417,595.8042324735,350.2987969036,SFB,debris,UB4c,3,NA,NA,NA,933/595,78,2015-06-03,Lithic
933.6030520913,595.4448836616,350.3011773046,SFB,debris,UB4c,3,NA,NA,NA,933/595,78,2015-06-03,Lithic
933.5102450417,595.2086441022,350.2734715453,SFD,debitage,UB5a,1,NA,NA,NA,933/595,86,2015-06-03,Lithic
933.1114990861,595.259658892,350.3743341904,SFC,debris,UB5a,1,NA,NA,NA,933/595,88,2015-06-03,Lithic
933.453,595.588,350.294,LI,debitage,UB5a,1,14,12,5,933/595,90,2015-06-03,Lithic
933.0568938007,595.6330073322,350.2877806719,SFA,debris,UB5a,1,NA,NA,NA,933/595,91,2015-06-03,Lithic
933.2637452876,595.9540334431,350.2597799518,SFA,tool,UB5a,1,NA,NA,NA,933/595,91,2015-06-03,Lithic
933.3441078051,596.8135373496,350.6673310698,SFA,debris,UB4c,2,NA,NA,NA,933/596,15,2016-03-30,Lithic
933.949,596.627,350.568,LI,tool,UB4c,4,23,23,19,933/596,27,2016-04-02,Lithic
933.286,596.886,350.541,LI,core,UB4c,4,29,20,11,933/596,30,2016-04-04,Lithic
933.819,596.852,350.49,LI,tool,UB4c,5,22,20,4,933/596,35,2016-04-06,Lithic
933.949,596.02,350.47,LI,debitage,UB4c,5,16,11,6,933/596,38,2016-04-07,Lithic
933.313,596.179,350.503,LI,debitage,UB4c,5,15,9,2,933/596,39,2016-04-07,Lithic
933.2034512393,596.8875500274,350.4899384626,SFA,debris,UB4c,5,NA,NA,NA,933/596,40,2016-04-07,Lithic
933.1585734515,596.6679609867,350.513483306,SFA,debris,UB4c,5,NA,NA,NA,933/596,40,2016-04-07,Lithic
933.4649718457,596.2573500427,350.5205337427,SFC,tool,UB4c,5,NA,NA,NA,933/596,41,2016-04-07,Lithic
933.346,596.647,350.458,LI,debitage,UB4c,6,21,20,6,933/596,46,2016-04-08,Lithic
933.5888209108,596.7419483233,350.467457011,SFB,debris,UB4c,6,NA,NA,NA,933/596,49,2016-04-08,Lithic
933.7152040964,596.6491866691,350.4410983749,SFB,debris,UB4c,6,NA,NA,NA,933/596,49,2016-04-08,Lithic
933.7292367299,596.5889119111,350.4245826968,SFB,debitage,UB4c,6,NA,NA,NA,933/596,49,2016-04-08,Lithic
933.9609425511,596.6610112886,350.4482323359,SFB,debris,UB4c,6,NA,NA,NA,933/596,49,2016-04-08,Lithic
933.4610847014,596.4033222328,350.465095878,SFD,debris,UB4c,6,NA,NA,NA,933/596,51,2016-04-08,Lithic
933.5122310096,596.0153031383,350.4541022729,SFD,debris,UB4c,6,NA,NA,NA,933/596,51,2016-04-08,Lithic
933.588,596.608,350.383,LI,debitage,UB4c,7,15,15,8,933/596,56,2016-04-11,Lithic
933.588,596.608,350.383,LI,debitage,UB4c,7,15,15,8,933/596,56,2016-04-11,Lithic
933.9378272648,596.9808594839,350.3975345301,SFB,debris,UB4c,7,NA,NA,NA,933/596,57,2016-04-11,Lithic
934.1481696453,596.1673355955,350.3324483757,SFD,debris,UB4c,8,NA,NA,NA,933/596,62,2016-04-13,Lithic
933.83,597.614,350.795,LI,debris,UB4c,1,5,3,1,933/597,2,2016-03-26,Lithic
933.5639433386,597.915526936,350.7873069653,SFB,debris,UB4a/b,1,NA,NA,NA,933/597,4,2016-03-26,Lithic
933.8075790515,597.4600027416,350.8016273249,SFD,debitage,UB4a/b,1,NA,NA,NA,933/597,6,2016-03-26,Lithic
933.889,597.572,350.716,LI,debitage,UB4c,2,19,7,8,933/597,12,2016-03-31,Lithic
933.8701876259,597.8552261092,350.6908693922,SFB,debris,UB4c,2,NA,NA,NA,933/597,13,2016-03-31,Lithic
933.7359546936,597.2792411431,350.6452369303,SFD,debris,UB4c,3,NA,NA,NA,933/597,19,2016-04-02,Lithic
933.1287472715,597.7661744747,350.6425934122,SFA,debris,UB4c,3,NA,NA,NA,933/597,21,2016-04-02,Lithic
933.1525161741,597.4693594328,350.6330810368,SFC,debris,UB4c,3,NA,NA,NA,933/597,22,2016-04-02,Lithic
933.2920615598,597.3258867733,350.6184156048,SFC,debris,UB4c,3,NA,NA,NA,933/597,22,2016-04-02,Lithic
933.4638314603,597.1943037844,350.6412162454,SFC,debris,UB4c,3,NA,NA,NA,933/597,22,2016-04-02,Lithic
933.6760305301,597.5574724709,350.5591137737,SFB,debris,UB4c,4,NA,NA,NA,933/597,24,2016-04-02,Lithic
933.8903727293,597.1960987477,350.5639403852,SFD,debris,UB4c,4,NA,NA,NA,933/597,27,2016-04-04,Lithic
933.2976226041,597.7951756877,350.3889305033,SFA,debris,UB4c,7,NA,NA,NA,933/597,43,2016-04-11,Lithic
933.2940411785,597.9857392636,350.3935427014,SFA,debris,UB4c,7,NA,NA,NA,933/597,43,2016-04-11,Lithic
933.0521097999,597.796356712,350.3686514696,SFA,debris,UB4c,8,NA,NA,NA,933/597,50,2016-04-12,Lithic
933.914,597.881,350.302,LI,debris,UB4c,8,5.5,3,NA,933/597,58,2016-04-14,Lithic
933.923,597.543,350.26,LI,debris,UB5a,2,11,9,NA,933/597,60,2016-04-14,Lithic
933.0596230873,598.8193942363,350.7867201566,SFA,debitage,UB4a/b,1,NA,NA,NA,933/598,2,2016-03-22,Lithic
933.0939411023,599.0113304386,350.7245213131,SF,debris,UB4a/b,3,NA,NA,NA,933/598,12,2016-03-23,Lithic
933.0110543719,598.6314779403,350.6860733166,SFA,debris,UB4c,1,NA,NA,NA,933/598,15,2016-03-29,Lithic
933.599,598.457,350.634,LI,debris,UB4c,2,8,5,NA,933/598,21,2016-04-01,Lithic
933.9939981849,598.0853608023,350.6011171973,SFD,debris,UB4c,2,NA,NA,NA,933/598,23,2016-04-01,Lithic
933.18,598.167,350.525,LI,debitage,UB4c,3,29,15,8,933/598,28,2016-04-04,Lithic
933.559,598.359,350.561,LI,debris,UB4c,3,9,4,NA,933/598,29,2016-04-04,Lithic
933.626,598.426,350.573,LI,debris,UB4c,3,13,9,NA,933/598,30,2016-04-04,Lithic
933.785,598.228,350.544,LI,debris,UB4c,3,10,7,NA,933/598,31,2016-04-04,Lithic
933.553,598.796,350.537,LI,debris,UB4c,3,14,8,NA,933/598,32,2016-04-04,Lithic
933.254,598.426,350.505,LI,core,UB4c,3,45,21,17,933/598,33,2016-04-04,Lithic
933.6997232179,598.7057748802,350.5454115084,SFB,debris,UB4c,3,NA,NA,NA,933/598,35,2016-04-04,Lithic
933.3855790378,598.1373461758,350.5634295802,SFC,debris,UB4c,3,NA,NA,NA,933/598,37,2016-04-04,Lithic
932.987576898,598.79080128,350.483183886,SFA,debris,UB4c,4,NA,NA,NA,933/598,40,2016-04-05,Lithic
933.1022168615,598.7785606698,350.5183224304,SFA,debris,UB4c,4,NA,NA,NA,933/598,40,2016-04-05,Lithic
933.5046101684,598.9023801931,350.4042491721,SFA,debris,UB4c,5,NA,NA,NA,933/598,46,2016-04-07,Lithic
933.643,598.37,350.427,LI,core,UB4c,5,25,20,12,933/598,49,2016-04-07,Lithic
933.081,598.408,350.413,LI,debitage,UB4c,6,17,12,4,933/598,54,2016-04-08,Lithic
933.067,598.532,350.319,LI,debitage,UB4c,7,15,12,6,933/598,64,2016-04-11,Lithic
933.714,598.243,350.335,LI,core,UB4c,8,16,14,9,933/598,70,2016-04-12,Lithic
933.6538622802,598.2040228663,350.2717872089,SFD,debris,UB4c,8,NA,NA,NA,933/598,74,2016-04-12,Lithic
933.6972514985,598.4457602322,350.2731419377,SFD,debris,UB4c,8,NA,NA,NA,933/598,74,2016-04-12,Lithic
933.9128726725,598.5807824188,350.2933759024,SFD,debris,UB4c,8,NA,NA,NA,933/598,74,2016-04-12,Lithic
933.6544986965,599.8464954599,350.678965629,SFB,debris,UB4c,1,NA,NA,NA,933/599,7,2015-05-19,Lithic
933.301,599.899,350.645,LI,debitage,UB4c,2,12,9,2,933/599,10,2015-05-19,Lithic
933.9542356496,599.1824433281,350.5721126836,SFD,debris,UB4c,3,NA,NA,NA,933/599,23,2015-05-20,Lithic
933.5335636119,599.7566107823,350.5148117734,SFB,debris,UB4c,4,NA,NA,NA,933/599,28,2015-05-21,Lithic
933.7276104918,599.2773783441,350.5344632084,SFD,debris,UB4c,4,NA,NA,NA,933/599,29,2015-05-21,Lithic
933.9650281552,599.0707285129,350.5522287657,SFD,debris,UB4c,4,NA,NA,NA,933/599,29,2015-05-21,Lithic
933.4918815625,599.6786566091,350.4857753737,SFB,debris,UB4c,5,NA,NA,NA,933/599,34,2015-05-22,Lithic
933.873,599.177,350.42,LI,debitage,UB4c,6,26,20,8,933/599,40,2015-05-22,Lithic
933.3441362615,599.4602083828,350.4327808207,SFC,debris,UB4c,6,NA,NA,NA,933/599,43,2015-05-25,Lithic
933.1021169067,599.2988409049,350.4442535465,SFC,debris,UB4c,6,NA,NA,NA,933/599,43,2015-05-25,Lithic
933.0375267947,599.1071516216,350.4407099298,SFC,debris,UB4c,6,NA,NA,NA,933/599,43,2015-05-25,Lithic
933.966946161,599.0994903715,350.4298700892,SFD,debris,UB4c,6,NA,NA,NA,933/599,44,2015-05-25,Lithic
933.6515932951,599.1357841698,350.4522374464,SFD,debris,UB4c,6,NA,NA,NA,933/599,44,2015-05-25,Lithic
933.504,599.503,350.308,LI,debris,UB4c,7,15,4,4,933/599,47,2015-05-25,Lithic
933.2018668596,599.6489765956,350.3571968372,SFA,debris,UB4c,7,NA,NA,NA,933/599,50,2015-05-25,Lithic
933.0738466353,599.8428607278,350.3652026433,SFA,debris,UB4c,7,NA,NA,NA,933/599,50,2015-05-25,Lithic
933.186382271,599.9110863011,350.3611545236,SFA,debris,UB4c,7,NA,NA,NA,933/599,50,2015-05-25,Lithic
933.4893550039,599.2189109937,350.3639848313,SFC,debris,UB4c,7,NA,NA,NA,933/599,52,2015-05-25,Lithic
933.4813187604,599.3535385573,350.4028126153,SFC,debitage,UB4c,7,NA,NA,NA,933/599,52,2015-05-25,Lithic
933.3836876727,599.635652219,350.3374465171,SFA,debris,UB4c,8,NA,NA,NA,933/599,55,2015-05-26,Lithic
933.685226543,599.7892439174,350.3254310172,SFB,debris,UB4c,8,NA,NA,NA,933/599,56,2015-05-26,Lithic
933.8591957548,599.8942919976,350.3262465719,SFB,debris,UB4c,8,NA,NA,NA,933/599,56,2015-05-26,Lithic
933.8801184171,599.8722557277,350.3332014548,SFB,debris,UB4c,8,NA,NA,NA,933/599,56,2015-05-26,Lithic
933.7752282687,599.9710224014,350.3317876909,SFB,debris,UB4c,8,NA,NA,NA,933/599,56,2015-05-26,Lithic
933.751,599.178,350.347,LI,debris,UB4c,8,10,7,1,933/599,59,2015-05-26,Lithic
933.088,599.059,350.332,LI,debris,UB4c,8,7,7,1,933/599,60,2015-05-26,Lithic
933.8662130165,599.2039139675,350.3186064898,SFD,debris,UB5a,1,NA,NA,NA,933/599,64,2015-05-27,Lithic
933.6741745332,599.6370509869,350.283000391,SF,debris,UB4c,9,NA,NA,NA,933/599,66,2015-05-28,Lithic
933.8405344506,599.4169645335,350.2871966212,SF,debitage,UB4c,9,NA,NA,NA,933/599,66,2015-05-28,Lithic
933.9311037068,599.7317656119,350.2107401177,SF,debris,UB4c,10,NA,NA,NA,933/599,73,2015-05-29,Lithic
933.715,600.177,350.728,LI,debitage,,NA,NA,NA,NA,933/600,2,2014-10-30,Lithic
933.715,600.177,350.728,LI,debitage,,NA,NA,NA,NA,933/600,2,2014-10-30,Lithic
933.0196225029,600.1251907741,350.6744346144,SFC,debris,UB4c,1,NA,NA,NA,933/600,5,2015-04-29,Lithic
933.854,600.043,350.649,LI,debitage,UB4c,2,NA,NA,NA,933/600,12,2015-04-30,Lithic
933.753942893,600.9400556609,350.5714305354,SFB,debris,UB4c,3,NA,NA,NA,933/600,16,2015-05-01,Lithic
933.7537637032,600.3456006989,350.5630347347,SFD,debris,UB4c,3,NA,NA,NA,933/600,18,2015-05-04,Lithic
933.48,600.751,350.516,LI,debris,UB4c,4,NA,NA,NA,933/600,20,2015-05-04,Lithic
933.646,600.967,350.528,LI,debris,UB4c,4,NA,NA,NA,933/600,24,2015-05-04,Lithic
933.9026970128,600.7939804546,350.4887243185,SFB,debris,UB4c,4,NA,NA,NA,933/600,26,2015-05-04,Lithic
933.6859513951,600.9657803052,350.4874767588,SFB,debris,UB4c,4,NA,NA,NA,933/600,26,2015-05-04,Lithic
933.7313699695,600.877211287,350.5146395251,SFB,debris,UB4c,4,NA,NA,NA,933/600,26,2015-05-04,Lithic
933.6950336335,600.238101154,350.4981589206,SFD,debris,UB4c,4,NA,NA,NA,933/600,28,2015-05-05,Lithic
933.8267181953,600.2765983168,350.4868208606,SFD,debris,UB4c,4,NA,NA,NA,933/600,28,2015-05-05,Lithic
933.643,600.686,350.448,LI,debris,UB4c,5,NA,NA,NA,933/600,30,2015-05-05,Lithic
933.9762434179,600.5355317619,350.4453451752,SFB,debris,UB4c,5,NA,NA,NA,933/600,31,2015-05-06,Lithic
933.526,600.404,350.477,LI,debitage,UB4c,5,NA,NA,NA,933/600,33,2015-05-06,Lithic
933.9034562849,600.4839962042,350.459072536,SFD,debris,UB4c,5,NA,NA,NA,933/600,34,2015-05-06,Lithic
933.2714798224,600.4365748167,350.4657576119,SFC,debris,UB4c,5,NA,NA,NA,933/600,35,2015-05-06,Lithic
933.873,600.713,350.397,LI,debris,UB4c,6,NA,NA,NA,933/600,38,2015-05-07,Lithic
933.6954278307,601.024093382,350.439552583,SFB,debris,UB4c,6,NA,NA,NA,933/600,39,2015-05-07,Lithic
933.774,600.33,350.398,LI,debitage,UB4c,6,NA,NA,NA,933/600,40,2015-05-07,Lithic
933.5027310512,600.3525507183,350.426148248,SFD,debris,UB4c,6,NA,NA,NA,933/600,41,2015-05-07,Lithic
933.4794317717,599.9811787604,350.44646161,SFC,debris,UB4c,6,NA,NA,NA,933/600,43,2015-05-08,Lithic
933.3876858054,600.0208187148,350.4261022438,SFC,debris,UB4c,6,NA,NA,NA,933/600,43,2015-05-08,Lithic
933.3381833639,600.2459651344,350.4342459829,SFC,debris,UB4c,6,NA,NA,NA,933/600,43,2015-05-08,Lithic
933.4021372176,600.3202168701,350.4346282802,SFC,debris,UB4c,6,NA,NA,NA,933/600,43,2015-05-08,Lithic
933.2434656185,600.7639286793,350.4353178905,SFA,debris,UB4c,6,NA,NA,NA,933/600,44,2015-05-08,Lithic
933.112182974,600.9272983719,350.3939118954,SFA,debris,UB4c,6,NA,NA,NA,933/600,44,2015-05-08,Lithic
933.8936794273,600.6980607463,350.3848804836,SFB,debris,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
933.9044319801,600.9164401631,350.3664194637,SFB,debitage,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
933.8809919503,600.909968222,350.352961175,SFB,debris,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
933.7278896143,600.540456446,350.3565747219,SFB,debris,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
933.8919637762,600.7726955811,350.3662020294,SFB,debris,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
934.0217664262,600.8380245855,350.3686640217,SFB,debris,UB4c,7,NA,NA,NA,933/600,49,2015-05-08,Lithic
933.396,600.875,350.353,LI,tool,UB4c,7,27,14,11,933/600,52,2015-05-11,Lithic
933.87,600.494,350.32,LI,debitage,UB4c,8,16,7,5,933/600,60,2015-05-12,Lithic
933.8868178805,600.5372912029,350.358624525,SFD,debris,UB4c,8,NA,NA,NA,933/600,62,2015-05-12,Lithic
933.6577947538,600.4760361749,350.3624927329,SFD,debris,UB4c,8,NA,NA,NA,933/600,62,2015-05-12,Lithic
933.9307951158,600.4491587452,350.3736655122,SFD,debris,UB4c,8,NA,NA,NA,933/600,62,2015-05-12,Lithic
933.693,600.514,350.322,LI,debitage,UB4c,8,29,13,10,933/600,63,2015-05-12,Lithic
933.99,600.9,350.317,LI,debitage,UB4c,8,19,15,5,933/600,64,2015-05-12,Lithic
934.0093041762,600.8134497266,350.3305724643,SFB,debris,UB4c,8,NA,NA,NA,933/600,65,2015-05-12,Lithic
933.6054877427,600.8599064836,350.3418281143,SFB,debris,UB4c,8,NA,NA,NA,933/600,65,2015-05-12,Lithic
933.4146296221,600.9778770912,350.3047514415,SFA,debris,UB4c,8,NA,NA,NA,933/600,66,2015-05-13,Lithic
933.4175973708,600.9091530351,350.3408010564,SFA,debris,UB4c,8,NA,NA,NA,933/600,66,2015-05-13,Lithic
933.845,600.525,350.292,LI,tool,UB4c,9,24,18,15,933/600,71,2015-05-13,Lithic
933.9356554926,600.7398526431,350.2738241051,SFB,debris,UB4c,9,NA,NA,NA,933/600,72,2015-05-13,Lithic
933.8596605843,600.6678295024,350.2941210069,SFB,debris,UB4c,9,NA,NA,NA,933/600,72,2015-05-13,Lithic
933.9385883028,600.7793242648,350.2963522127,SFB,debris,UB4c,9,NA,NA,NA,933/600,72,2015-05-13,Lithic
933.5697330338,600.5065243349,350.274835052,SFB,debris,UB4c,9,NA,NA,NA,933/600,72,2015-05-13,Lithic
933.487093636,600.0501160061,350.3030858625,SFD,debris,UB4c,9,NA,NA,NA,933/600,73,2015-05-14,Lithic
933.8139321278,600.4441702072,350.2883602999,SFD,debris,UB4c,9,NA,NA,NA,933/600,73,2015-05-14,Lithic
933.562,600.684,350.247,LI,tool,UB4c,9,24,13,12,933/600,74,2015-05-14,Lithic
933.982,600.494,350.243,LI,debitage,UB4c,10,12,9,5,933/600,84,2015-05-15,Lithic
934.0118492074,600.8901034881,350.1543092541,SFB,debris,UB4c,10,NA,NA,NA,933/600,86,2015-05-15,Lithic
933.9935328246,600.8959615607,350.1725374086,SFB,debris,UB4c,10,NA,NA,NA,933/600,86,2015-05-15,Lithic
933.841669967,600.3327740078,350.130498386,SFD,debris,UB4c,11,NA,NA,NA,933/600,106,2015-05-20,Lithic
933.146,600.968,350.368,LI,debris,UB4c,7,12,7,4,933/600,111,2015-05-25,Lithic
933.4583803448,601.437860468,350.6839434873,SFC,debris,UB4c,1,NA,NA,NA,933/601,4,2015-05-07,Lithic
933.779938762,601.944190833,350.6224906624,SFB,debris,UB4c,2,NA,NA,NA,933/601,12,2015-05-08,Lithic
933.9159418666,601.8175538839,350.6186141171,SFB,debris,UB4c,2,NA,NA,NA,933/601,12,2015-05-08,Lithic
933.5582985463,601.6655851442,350.6139924,SFB,debris,UB4c,2,NA,NA,NA,933/601,12,2015-05-08,Lithic
933.6329106638,602.0319860896,350.6155823215,SF,debitage,UB4c,NA,NA,NA,NA,933/601,14,2015-05-11,Lithic
933.536,601.594,350.535,LI,debitage,UB4c,3,23,16,9,933/601,16,2015-05-11,Lithic
933.5523902361,601.9026749932,350.5489904573,SFB,debris,UB4c,3,NA,NA,NA,933/601,17,2015-05-11,Lithic
933.7431175795,601.7445144865,350.540062143,SFB,debris,UB4c,3,NA,NA,NA,933/601,17,2015-05-11,Lithic
933.1497786521,601.8857649745,350.5244117378,SFA,debris,UB4c,4,NA,NA,NA,933/601,19,2015-05-11,Lithic
933.7000672203,601.6440163926,350.4208516201,SFB,debris,UB4c,5,NA,NA,NA,933/601,25,2015-05-12,Lithic
933.97,601.916,350.371,LI,debris,UB4c,6,11,7,2,933/601,27,2015-05-13,Lithic
933.8260741719,601.9108596314,350.4224484436,SFB,debris,UB4c,6,NA,NA,NA,933/601,28,2015-05-13,Lithic
