,unit,area.x,edm_id,edm_suffix,x,y,z,edm_best,geo,geo_takis,spit,surface,exc,dip,orient,dip_comp,orient_comp,length,width,thickness,comment,date,time,geom,geo_description
1506,932/597,B,67,33,932.351,597.765,350.334,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:42,,
1508,932/597,B,67,14,932.176,597.505,350.343,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:13,,
1509,932/597,B,67,35,932.594,597.928,350.333,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:03,,
1511,932/597,B,67,2,932.082,597.7,350.409,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:50:40,,
1512,932/597,B,67,17,932.185,597.831,350.4,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:25,,
1513,932/597,B,67,29,932.318,596.974,350.26,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:26,,
1514,932/597,B,67,54,932.529,597.43,350.309,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:45,,
1515,932/597,B,67,20,932.425,597.884,350.356,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:36,,
1516,932/597,B,67,72,932.541,596.763,350.292,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:54,,
1517,932/597,B,67,13,932.172,597.362,350.328,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:10,,
1518,932/597,B,67,44,932.86,597.525,350.366,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:53,,
1520,932/597,B,67,48,932.971,597.331,350.3,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:11,,
1521,932/597,B,67,8,932.053,597.141,350.35,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:40,,
1522,932/597,B,67,70,932.488,596.921,350.246,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:47,,
1523,932/597,B,67,52,932.518,597.326,350.345,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:29,,
1524,932/597,B,67,59,932.495,597.125,350.274,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:08,,
1525,932/597,B,67,56,932.84,597.136,350.289,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:58,,
1526,932/597,B,67,7,932.053,597.228,350.357,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:36,,
1527,932/597,B,67,43,932.905,597.535,350.37,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:46,,
1530,932/597,B,67,69,932.501,597.043,350.24,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:44,,
1531,932/597,B,67,71,932.5,596.805,350.235,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:50,,
1532,932/597,B,67,38,932.879,598.015,350.266,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:14,,
1533,932/597,B,67,5,932.067,597.395,350.356,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:05,,
1534,932/597,B,67,58,932.582,597.124,350.29,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:05,,
1535,932/597,B,67,23,932.511,597.58,350.313,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:59,,
1536,932/597,B,67,12,932.166,597.15,350.329,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:06,,
1537,932/597,B,67,1,932.082,597.791,350.402,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:50:36,,
1538,932/597,B,67,21,932.554,598.005,350.332,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:45,,
1539,932/597,B,67,42,932.969,597.519,350.323,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:42,,
1540,932/597,B,67,0,932.083,597.86,350.409,OF,UB5a,UB5a,1,natural,TP,,,,,,,,Start Spit 1,2016-04-14,09:49:45,,
1542,932/597,B,67,55,932.946,597.162,350.282,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:54,,
1543,932/597,B,67,30,932.332,597.189,350.308,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:30,,
1544,932/597,B,67,18,932.24,597.841,350.409,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:26,,
1545,932/597,B,67,19,932.321,597.861,350.396,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:30,,
1546,932/597,B,67,31,932.328,597.408,350.311,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:35,,
1547,932/597,B,67,41,932.979,597.726,350.313,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:33,,
1548,932/597,B,67,10,932.053,596.992,350.346,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:52,,
1549,932/597,B,67,68,932.508,597.103,350.267,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:41,,
1550,932/597,B,67,51,932.583,597.338,350.295,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:26,,
1553,932/597,B,67,27,932.456,597.038,350.253,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:13,,
1554,932/597,B,67,57,932.725,597.156,350.284,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:01,,
1555,932/597,B,67,50,932.686,597.303,350.307,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:23,,
1556,932/597,B,67,9,932.053,597.044,350.35,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:44,,
1557,932/597,B,67,39,932.99,598.085,350.264,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:23,,
1558,932/597,B,67,6,932.053,597.327,350.356,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:51:31,,
1559,932/597,B,67,11,932.162,596.98,350.315,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:02,,
1560,932/597,B,67,67,932.478,597.184,350.275,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:38,,
1561,932/597,B,67,28,932.443,596.91,350.246,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:16,,
1562,932/597,B,67,63,932.549,597.02,350.289,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:22,,
1563,932/597,B,67,66,932.415,597.242,350.305,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:34,,
1565,932/597,B,67,40,932.974,597.832,350.311,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:29,,
1566,932/597,B,67,26,932.466,597.138,350.269,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:09,,
1567,932/597,B,67,24,932.495,597.424,350.31,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:02,,
1568,932/597,B,67,25,932.478,597.253,350.306,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:05,,
1569,932/597,B,67,65,932.469,597.255,350.305,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:30,,
1570,932/597,B,67,64,932.531,597.177,350.3,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:26,,
1859,932/598,B,82,13,932.859,598.943,350.32,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:44,,
1860,932/598,B,82,53,932.369,598.702,350.376,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:26,,
1862,932/598,B,82,12,932.778,598.955,350.332,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:40,,
1863,932/598,B,82,30,932.575,598.021,350.378,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:50:34,,
1865,932/598,B,82,11,932.766,599.067,350.304,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:15,,
1866,932/598,B,82,14,932.94,598.931,350.326,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:47,,
1867,932/598,B,82,51,932.482,598.786,350.343,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:18,,
1868,932/598,B,82,24,933,598.158,350.283,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:37,,
1869,932/598,B,82,10,932.674,599.021,350.327,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:12,,
1870,932/598,B,82,52,932.451,598.687,350.38,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:21,,
1871,932/598,B,82,55,932.366,598.6,350.342,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:34,,
1872,932/598,B,82,15,933,598.968,350.326,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:51,,
1873,932/598,B,82,38,932.085,598.088,350.379,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:26,,
1874,932/598,B,82,49,932.417,598.952,350.373,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:12,,
1875,932/598,B,82,63,932.431,598.221,350.343,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:22,,
1876,932/598,B,82,23,933.002,598.172,350.302,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:35,,
1878,932/598,B,82,25,932.991,598.054,350.283,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:48:54,,
1880,932/598,B,82,0,932.064,598.955,350.322,OF,UB5a,UB5a,1,natural,ER,,,,,,,,Start Spit 1,2016-04-13,12:44:56,,
1881,932/598,B,82,27,932.772,598.058,350.283,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:49:27,,
1882,932/598,B,82,22,932.993,598.213,350.31,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:28,,
1883,932/598,B,82,36,932.146,598.023,350.369,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:17,,
1884,932/598,B,82,35,932.226,598.016,350.371,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:13,,
1885,932/598,B,82,50,932.553,598.883,350.343,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:15,,
1887,932/598,B,82,59,932.132,598.292,350.35,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:08,,
1888,932/598,B,82,76,932.835,598.642,350.284,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:19,,
1889,932/598,B,82,39,932.083,598.203,350.354,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:29,,
1890,932/598,B,82,64,932.465,598.483,350.351,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:25,,
1891,932/598,B,82,28,932.655,598.072,350.311,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:49:53,,
1892,932/598,B,82,4,932.404,598.985,350.379,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:43,,
1893,932/598,B,82,46,932.506,598.485,350.347,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:58,,
1894,932/598,B,82,26,932.915,598.047,350.255,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:49:13,,
1895,932/598,B,82,5,932.436,598.978,350.38,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:49,,
1896,932/598,B,82,8,932.579,598.984,350.351,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:00,,
1897,932/598,B,82,9,932.604,598.983,350.37,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:46:06,,
1898,932/598,B,82,47,932.27,598.868,350.316,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:04,,
1900,932/598,B,82,85,932.549,598.726,350.338,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:57,,
1902,932/598,B,82,73,932.851,598.753,350.327,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:06,,
1904,932/598,B,82,56,932.422,598.453,350.345,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:56,,
1905,932/598,B,82,31,932.484,598.074,350.322,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:50:47,,
1906,932/598,B,82,19,933.013,598.579,350.257,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:17,,
1907,932/598,B,82,20,933.013,598.533,350.243,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:21,,
1909,932/598,B,82,34,932.3,598.022,350.355,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:07,,
1910,932/598,B,82,72,932.734,598.585,350.307,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:59,,
1911,932/598,B,82,62,932.419,598.041,350.311,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:19,,
1913,932/598,B,82,61,932.389,598.241,350.343,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:15,,
1914,932/598,B,82,37,932.084,598.043,350.368,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:21,,
1915,932/598,B,82,75,932.961,598.722,350.277,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:16,,
1916,932/598,B,82,3,932.34,598.967,350.364,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:39,,
1917,932/598,B,82,66,932.632,598.592,350.326,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:33,,
1918,932/598,B,82,17,932.999,598.766,350.307,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:09,,
1919,932/598,B,82,18,932.997,598.7,350.29,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:12,,
1920,932/598,B,82,71,932.714,598.412,350.291,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:54,,
1921,932/598,B,82,33,932.367,598.085,350.323,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:03,,
1922,932/598,B,82,44,932.096,598.909,350.314,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:50,,
1923,932/598,B,82,6,932.501,598.987,350.358,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:53,,
1924,932/598,B,82,60,932.258,598.266,350.347,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:12,,
1925,932/598,B,82,74,932.947,598.764,350.317,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:10,,
1926,932/598,B,82,21,933.001,598.451,350.238,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:25,,
1927,932/598,B,82,58,932.134,598.544,350.307,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:06,,
1928,932/598,B,82,29,932.594,598.009,350.341,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:50:18,,
1930,932/598,B,82,65,932.629,598.894,350.328,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:29,,
1931,932/598,B,82,68,932.653,598.291,350.333,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:40,,
1933,932/598,B,82,7,932.559,598.989,350.353,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:57,,
1934,932/598,B,82,45,932.176,598.909,350.312,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:53,,
1935,932/598,B,82,57,932.248,598.498,350.329,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:02,,
1940,932/598,B,82,54,932.368,598.625,350.372,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:31,,
1941,932/598,B,82,78,932.846,598.514,350.257,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:34,,
1942,932/598,B,82,2,932.254,598.971,350.357,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:33,,
1944,932/598,B,82,69,932.638,598.148,350.365,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:43,,
1945,932/598,B,82,77,932.806,598.375,350.276,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:22,,
1946,932/598,B,82,82,932.841,598.541,350.262,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:47,,
1948,932/598,B,82,32,932.407,598.103,350.311,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:50:53,,
1949,932/598,B,82,84,932.522,598.404,350.339,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:54,,
1950,932/598,B,82,67,932.673,598.469,350.313,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:37,,
1951,932/598,B,82,16,933.013,598.887,350.318,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:47:06,,
1952,932/598,B,82,70,932.697,598.27,350.329,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:53:50,,
1953,932/598,B,82,43,932.06,598.862,350.301,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:47,,
1954,932/598,B,82,42,932.059,598.763,350.291,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:41,,
1955,932/598,B,82,81,932.812,598.311,350.265,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:45,,
1956,932/598,B,82,48,932.273,598.941,350.351,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:52:07,,
1957,932/598,B,82,83,932.652,598.459,350.309,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:50,,
1958,932/598,B,82,41,932.068,598.642,350.291,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:38,,
1960,932/598,B,82,40,932.084,598.358,350.351,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:51:32,,
1961,932/598,B,82,79,932.977,598.411,350.236,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:38,,
1962,932/598,B,82,1,932.226,598.932,350.329,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:45:28,,
1963,932/598,B,82,80,932.939,598.21,350.302,OF,UB5a,UB5a,1,natural,ER,,, ,,,,,Start Spit 1,2016-04-13,12:54:41,,
2192,932/599,B,76,6,932.617,599.045,350.359,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:55:11,,Homogeneous clay
2193,932/599,B,76,16,932.612,599.082,350.355,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:19,,Homogeneous clay
2194,932/599,B,76,5,932.987,599.037,350.318,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:55:04,,Homogeneous clay
2195,932/599,B,76,4,932.609,599.565,350.32,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:54:56,,Homogeneous clay
2196,932/599,B,76,7,932.063,599.046,350.315,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:55:33,,Homogeneous clay
2197,932/599,B,76,9,932.14,600.006,350.308,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:56:32,,Homogeneous clay
2198,932/599,B,76,13,932.699,599.467,350.352,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:00,,Homogeneous clay
2199,932/599,B,76,14,932.676,599.225,350.355,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:12,,Homogeneous clay
2200,932/599,B,76,2,932.926,599.985,350.312,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:54:35,,Homogeneous clay
2201,932/599,B,76,3,932.931,599.57,350.349,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:54:43,,Homogeneous clay
2202,932/599,B,76,23,932.558,599.825,350.36,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:05,,Homogeneous clay
2203,932/599,B,76,10,932.807,599.428,350.389,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:56:52,,Homogeneous clay
2204,932/599,B,76,17,932.513,599.136,350.352,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:23,,Homogeneous clay
2206,932/599,B,76,15,932.757,599.333,350.365,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:16,,Homogeneous clay
2207,932/599,B,76,0,932.105,600.01,350.291,OF,2,UB5a,1,,"TKN, GM",,,,,,,,Start Spit 1,2015-06-03,12:53:17,,Homogeneous clay
2208,932/599,B,76,28,932.39,599.028,350.405,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:45,,Homogeneous clay
2209,932/599,B,76,1,932.575,600.018,350.282,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:54:13,,Homogeneous clay
2210,932/599,B,76,11,932.076,599.279,350.28,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:57:20,,Homogeneous clay
2211,932/599,B,76,18,932.433,599.055,350.399,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:26,,Homogeneous clay
2212,932/599,B,76,8,932.078,599.534,350.335,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:56:04,,Homogeneous clay
2213,932/599,B,76,22,932.575,599.746,350.344,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:01,,Homogeneous clay
2214,932/599,B,76,19,932.415,599.138,350.396,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:30,,Homogeneous clay
2215,932/599,B,76,24,932.76,599.805,350.319,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:08,,Homogeneous clay
2216,932/599,B,76,26,932.491,599.731,350.322,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:14,,Homogeneous clay
2217,932/599,B,76,27,932.51,599.498,350.334,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:28,,Homogeneous clay
2221,932/599,B,76,20,932.623,599.561,350.321,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:55,,Homogeneous clay
2222,932/599,B,76,12,932.583,599.47,350.279,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:57:43,,Homogeneous clay
2223,932/599,B,76,25,932.816,599.683,350.329,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:59:11,,Homogeneous clay
2224,932/599,B,76,21,932.636,599.667,350.331,OF,2,UB5a,1,,"TKN, GM",,, ,,,,,Start Spit 1,2015-06-03,12:58:58,,Homogeneous clay
2431,932/600,B,66,15,932.092,600.035,350.278,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:37:52,,Homogeneous clay
2433,932/600,B,66,13,932.615,600.095,350.274,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:37:11,,Homogeneous clay
2434,932/600,B,66,12,933.005,600.1,350.314,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:54,,Homogeneous clay
2435,932/600,B,66,5,932.599,600.505,350.257,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:35:50,,Homogeneous clay
2436,932/600,B,66,6,932.894,600.537,350.282,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:13,,Homogeneous clay
2437,932/600,B,66,8,932.878,600.583,350.279,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:22,,Homogeneous clay
